"filenum","coreid","institutionCode","collectionCode","ownerInstitutionCode","collectionID","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","taxonID","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","lifeStage","sex","individualCount","preparations","country","stateProvince","county","municipality","locality","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","rights","rightsHolder","accessRights","recordId","references"
14,7903208,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","0fe33b2d-bf53-4bcc-9da0-da475c2bed1c","GMUF-0040435","","Plantae","Magnoliophyta","","Poales","Poaceae","Eragrostis spectabilis",1629,"(Pursh) Steud.","Eragrostis","spectabilis","","","","",NA,"","",NA,NA,"Ted Bradley with Adv. Tax. class.","16587","1980-10-04",1980,10,4,278,NA,"4 October 1980","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Essex","","Roadside, j. w. of rte. 606 on U. S. 17.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","nmoore11","2017-09-28 14:51:10","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:0fe33b2d-bf53-4bcc-9da0-da475c2bed1c","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7903208"
14,7904513,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","86e9f89f-9928-45b3-8968-682f03a2a15b","GMUF-0040475","","Plantae","Magnoliophyta","","Poales","Poaceae","Festuca arundinacea",6674,"Schreb.","Festuca","arundinacea","","","","",NA,"","",NA,NA,"Ted Bradley","28134","1997-05-18",1997,5,18,138,NA,"18 May 1997","","Not shown",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Prince George","","Near Norfolk and Western Railroad at James River in Hopewell.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","kfaulcon","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:86e9f89f-9928-45b3-8968-682f03a2a15b","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904513"
14,7904555,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","a1f6bfac-18a3-4a02-b400-4035eede3b8f","GMUF-0040498","","Plantae","Magnoliophyta","","Poales","Poaceae","Festuca arundinacea",6674,"Schreb.","Festuca","arundinacea","","","","",NA,"","",NA,NA,"Ted Bradley, with Hunt, Kordella, and Rahim","29544","1998-05-21",1998,5,21,141,NA,"21 May 1998","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Carroll","","stream at jct. of rte. 653 and U. S. 58, w. of Laurel Fork.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","kfaulcon","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:a1f6bfac-18a3-4a02-b400-4035eede3b8f","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904555"
14,7904602,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","6a0211a2-fa6b-4d8f-a895-78bd35df747a","GMUF-0040501","","Plantae","Magnoliophyta","","Poales","Poaceae","Festuca ovina",1562,"L.","Festuca","ovina","","","","",NA,"","",NA,NA,"Ted Bradley, Kelso","21533","1986-06-28",1986,6,28,179,NA,"28 June 1986","","Tangier Island",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Accomack","","Tangier Island, along T1303 in s. Tangier",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","kfaulcon","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:6a0211a2-fa6b-4d8f-a895-78bd35df747a","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904602"
14,7904650,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","91b5b1dd-51fe-4fd4-b847-c7ed44ee3c84","GMUF-0040540","","Plantae","Magnoliophyta","","Poales","Poaceae","Festuca subverticillata",84548,"(Pers.) Alexeev","Festuca","subverticillata","","","","",NA,"","",NA,NA,"Ted Bradley","5561","1973-06-09",1973,6,9,160,NA,"9 June 1973","","Alluvial forest.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","Rt. 29-211 se. corner.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","kfaulcon","2017-11-14 14:36:22","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:91b5b1dd-51fe-4fd4-b847-c7ed44ee3c84","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904650"
14,7904746,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","e29588a3-e5b8-4005-b945-20ccbb1a4ebb","GMUF-0037388","","Plantae","Magnoliophyta","","Poales","Poaceae","Glyceria obtusa",85599,"(Muhl.) Trin.","Glyceria","obtusa","","","","",NA,"","",NA,NA,"Ted Bradley, Jodi and John Slapcinsky","24493","1991-07-20",1991,7,20,201,NA,"20 July 1991","","Near railroad",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Accomack","","near railroad at rte. 695, MacKemie Park, w. of Temperanceville",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:e29588a3-e5b8-4005-b945-20ccbb1a4ebb","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904746"
14,7904764,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","4e178968-f982-4a6e-9a60-ac3af0dbdf0b","GMUF-0037372","","Plantae","Magnoliophyta","","Poales","Poaceae","Glyceria septentrionalis",85603,"Hitchc.","Glyceria","septentrionalis","","","","",NA,"","",NA,NA,"Dean A. Lindholm","","1992-06-09",1992,6,9,161,NA,"9 June 1992","","Swale",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Prince William","","On Dr. Morris' land just below Lake Manassas (Broad Run on 3 sides)",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4e178968-f982-4a6e-9a60-ac3af0dbdf0b","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904764"
14,7904796,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","d764ef27-0624-42bc-ab2b-56f7e0a67465","GMUF-0037361","","Plantae","Magnoliophyta","","Poales","Poaceae","Glyceria septentrionalis",85603,"Hitchc.","Glyceria","septentrionalis","","","","",NA,"","",NA,NA,"Ted Bradley, Charles Horn","30279","1999-05-23",1999,5,23,143,NA,"23 May 1999","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Louisa","","at South Anna River and Va. 22, w. of Trevilians",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:d764ef27-0624-42bc-ab2b-56f7e0a67465","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904796"
14,7904835,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","84e002df-d14b-43a3-9b8a-e3c73dd24d50","GMUF-0037435","","Plantae","Magnoliophyta","","Poales","Poaceae","Glyceria striata",1574,"(Lam.) Hitchc.","Glyceria","striata","","","","",NA,"","",NA,NA,"Ted Bradley","4745","1971-07-01",1971,7,1,182,NA,"1 July 1971","","Alluvial woodland and ravine.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fairfax","","Riverbend Park,",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:84e002df-d14b-43a3-9b8a-e3c73dd24d50","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904835"
14,7904883,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","c4849234-ff85-4e8a-9169-81f876804386","GMUF-0037410","","Plantae","Magnoliophyta","","Poales","Poaceae","Gymnopogon brevifolius",112495,"Trin.","Gymnopogon","brevifolius","","","","",NA,"","",NA,NA,"Gary P. Fleming","11044","1995-08-18",1995,8,18,230,NA,"18 August 1995","","Sphagnous roadbanks. Locally abundant, hundreds of plants.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Dinwiddie","","Sphagnous road banks along west side of Rt. 681, 0.3 mi. north of Sussex Co. line and 2.1 miles NE of Winfields Mill.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:c4849234-ff85-4e8a-9169-81f876804386","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904883"
14,7904899,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","2b4abcb5-b778-4b95-ae85-f6fbd423c2d2","GMUF-0037498","","Plantae","Magnoliophyta","","Poales","Poaceae","Hierochloe odorata",1572,"(L.) Beauv.","Hierochloe","odorata","","","","",NA,"","",NA,NA,"Gary P. Fleming, Phil Coulling","14957","1999-05-12",1999,5,12,132,NA,"12 May 1999","","Calcareous wet meadow along north side of the South River. Locally abundant with Carex emoryi, Carex tetanica, Lysimachia quadriflora, Lathyrus palustris, etc.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Augusta","","Cowbane State Natural Area Preserve. Along north side of the South River, 0.65 mi. S. of jct. US 340 and Rt. 657, 1.4 miles SW of Stuarts Draft; elev. 1400 ft.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:2b4abcb5-b778-4b95-ae85-f6fbd423c2d2","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904899"
14,7904969,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","205105ea-173f-4def-a59e-f4943b443a0b","GMUF-0037456","","Plantae","Magnoliophyta","","Poales","Poaceae","Hordeum pusillum",1580,"Nutt.","Hordeum","pusillum","","","","",NA,"","",NA,NA,"Ted Bradley, Amy Bradley","20931","1985-04-28",1985,4,28,118,NA,"28 April 1985","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Prince William","","Along Featherstone Road in Woodbridge",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:205105ea-173f-4def-a59e-f4943b443a0b","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904969"
14,7904987,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","be6e826a-5679-4524-9dfe-b6d14d9a3282","GMUF-0037517","","Plantae","Magnoliophyta","","Poales","Poaceae","Hordeum pusillum",1580,"Nutt.","Hordeum","pusillum","","","","",NA,"","",NA,NA,"Ted Bradley with Brian Quinlan","18050","1982-05-19",1982,5,19,139,NA,"19 May 1982","","Along railroad.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Caroline","","Along railroad s. of end of rte. 640, s. of Milford, sw. of Bowling Green.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:be6e826a-5679-4524-9dfe-b6d14d9a3282","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7904987"
14,7905002,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","4807ab5c-3a95-4574-91f4-f92f67301766","GMUF-0037509","","Plantae","Magnoliophyta","","Poales","Poaceae","Hordeum pusillum",1580,"Nutt.","Hordeum","pusillum","","","","",NA,"","",NA,NA,"Ted Bradley, Charles Horn","26799","1995-05-27",1995,5,27,147,NA,"27 May 1995","","Roadside",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Madison","","0.1 mi. n. of Va. 231 on U.S. 29 s. of Madison",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:4807ab5c-3a95-4574-91f4-f92f67301766","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905002"
14,7905021,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","cab7a2ff-138f-4fd5-96af-78f7bbb85c57","GMUF-0037573","","Plantae","Magnoliophyta","","Poales","Poaceae","Leersia oryzoides",1589,"(L.) Sw.","Leersia","oryzoides","","","","",NA,"","",NA,NA,"Ted Bradley, Gary Lam","19770","1983-08-10",1983,8,10,222,NA,"10 August 1983","","at stream",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Northampton","","at stream j. n. of Cheriton on U. S. 13.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-02-27 13:57:28","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:cab7a2ff-138f-4fd5-96af-78f7bbb85c57","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905021"
14,7905031,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","67a56ccb-6de4-4973-baeb-c1cec9d0a04e","GMUF-0037565","","Plantae","Magnoliophyta","","Poales","Poaceae","Leersia oryzoides",1589,"(L.) Sw.","Leersia","oryzoides","","","","",NA,"","",NA,NA,"Gary P. Fleming","9906","1994-09-15",1994,9,15,258,NA,"15 September 1994","","In wet, mucky peat of a recently abandoned beaver pond; elev. 3540 ft. Abundant.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Highland","","Allegheny Mountain. along upper Slabcamp Run, 0.8 mi. SSE of jct. Forest Roads 106 and 52, 7.4 miles NW of Blue Grass.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-02-27 13:57:28","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:67a56ccb-6de4-4973-baeb-c1cec9d0a04e","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905031"
14,7905034,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","e7428044-e554-4f43-8024-ffee3a1e550a","GMUF-0037563","","Plantae","Magnoliophyta","","Poales","Poaceae","Leersia oryzoides",1589,"(L.) Sw.","Leersia","oryzoides","","","","",NA,"","",NA,NA,"Cliff Hupp","690","1977-09-14",1977,9,14,257,NA,"14 September 1977","","field, disturbed area.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Prince William","","near intersection of Rt. 234 and Irongate Way.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-02-27 13:57:28","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:e7428044-e554-4f43-8024-ffee3a1e550a","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905034"
14,7905116,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","c8385d9b-103d-4c65-81fe-7ba6607e5840","GMUF-0037622","","Plantae","Magnoliophyta","","Poales","Poaceae","Leptochloa panicoides",27651,"Wight ex Steud.","Leptochloa","panicoides","","","","",NA,"","",NA,NA,"Gary P. Fleming","14407","1997-10-17",1997,10,17,290,NA,"17 October 1997","","Low swale / pool behind drawn-down, sandy-gravelly shore of the reservoir. Locally common.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Mecklenburg","","Kerr Reservoir lands. 0.5 mi. SE of the Staunton View boat ramp near terminus of Rt. 699, 5.2 miles SE of Dryburg; elev. 310 ft.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:c8385d9b-103d-4c65-81fe-7ba6607e5840","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905116"
14,7905133,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","95d125bc-0d0e-4e56-9130-c2d9874b4110","GMUF-0037614","","Plantae","Magnoliophyta","","Poales","Poaceae","Lolium perenne",1591,"L.","Lolium","perenne","","","","",NA,"","",NA,NA,"Ted Bradley, Ehmer","10751","1976-06-19",1976,6,19,171,NA,"19 June 1976","","Roadside.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Clarke","","About 2 mi. w. of rte 601 on rte 605.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:95d125bc-0d0e-4e56-9130-c2d9874b4110","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905133"
14,7905139,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","3157fb62-2b0e-48ce-9f55-5b29682aedd8","GMUF-0037609","","Plantae","Magnoliophyta","","Poales","Poaceae","Lolium perenne",1591,"L.","Lolium","perenne","","","","",NA,"","",NA,NA,"Ted Bradley","10908","1976-07-12",1976,7,12,194,NA,"12 July 1976","","Cut-over pine forest",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Westmoreland","","Cut-over pine forest, ca. .5 mi. n. of jct. of rtes 214 and 644 on rte 609",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:3157fb62-2b0e-48ce-9f55-5b29682aedd8","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905139"
14,7905143,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","52407517-2edc-4507-8312-eb17c18a334e","GMUF-0037608","","Plantae","Magnoliophyta","","Poales","Poaceae","Lolium perenne",1591,"L.","Lolium","perenne","","","","",NA,"","",NA,NA,"Stanley & Miller","","1973-06-08",1973,6,8,159,NA,"8 June 1973","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Lancaster","","End of Rt. 647 (tip of Poplar Neck).",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:52407517-2edc-4507-8312-eb17c18a334e","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905143"
14,7905159,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","24c087fc-1e45-4bcb-aac2-e49a79fc8202","GMUF-0037599","","Plantae","Magnoliophyta","","Poales","Poaceae","Lolium perenne",1591,"L.","Lolium","perenne","","","","",NA,"","",NA,NA,"Ted Bradley, Mike Hagar, Jeff Wuilliez","26688","1995-05-23",1995,5,23,143,NA,"23 May 1995","","Along Spoon Creek",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Patrick","","Along Spoon Creek at U.S. 58, w. of Trent Store.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:24c087fc-1e45-4bcb-aac2-e49a79fc8202","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905159"
14,7905163,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","da5c4ade-b9ee-4e5d-8120-7402fa0a39dc","GMUF-0037597","","Plantae","Magnoliophyta","","Poales","Poaceae","Lolium perenne",1591,"L.","Lolium","perenne","","","","",NA,"","",NA,NA,"Ted Bradley, Gary Lam","19293","1983-06-12",1983,6,12,163,NA,"12 June 1983","","Along railroad.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Warren","","At rte. 622 in Limeton.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:da5c4ade-b9ee-4e5d-8120-7402fa0a39dc","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905163"
14,7905180,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","37268448-5998-42d9-8157-cd108a551b62","GMUF-0037587","","Plantae","Magnoliophyta","","Poales","Poaceae","Lolium perenne",1591,"L.","Lolium","perenne","","","","",NA,"","",NA,NA,"Gary P. Fleming","1158","1984-09-16",1984,9,16,260,NA,"16 September 1984","","In trail",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fauquier","","Along Broad Run, 3.1 miles SW of The Plains.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","svo","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:37268448-5998-42d9-8157-cd108a551b62","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905180"
14,7905389,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","137c088b-8411-4fa1-b846-626aff90942d","GMUF-0037628","","Plantae","Magnoliophyta","","Poales","Poaceae","Muhlenbergia capillaris",17269,"(Lam.) Trin.","Muhlenbergia","capillaris","","","","",NA,"","",NA,NA,"Gary P. Fleming, Charles E. Stevens","12553","1996-09-23",1996,9,23,267,NA,"23 September 1996","","Dry, claypan soil in powerline clearing through mafic flatwoods; elev. 450 ft. Common.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Lunenburg","","0.9 mi. NW of Rt. 633 bridge over the Meherrin River, 3.6 miles north of Walkers Store.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","msedagha","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:137c088b-8411-4fa1-b846-626aff90942d","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905389"
14,7905485,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","ea7b546b-871e-4dfb-8373-65b2249721f6","GMUF-0037713","","Plantae","Magnoliophyta","","Poales","Poaceae","Muhlenbergia mexicana",400,"(L.) Trin.","Muhlenbergia","mexicana","","","","",NA,"","",NA,NA,"Gary P. Fleming","2553","1986-09-27",1986,9,27,270,NA,"27 September 1986","","Occasional on moist, rocky wooded slope.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fauquier","","Along road to Wildcat Mountain Farm; eastern slope of the Rappahannock Mountains, 5.1 miles S. of Marshall; elev. 1000'",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","msedagha","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:ea7b546b-871e-4dfb-8373-65b2249721f6","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905485"
14,7905510,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","89fc07a5-1a74-4be2-a29c-fd0856e4df40","GMUF-0037722","","Plantae","Magnoliophyta","","Poales","Poaceae","Muhlenbergia frondosa",92205,"(Poir.) Fernald","Muhlenbergia","frondosa","","","","",NA,"","",NA,NA,"Gary P. Fleming, John Hayden","14150","1997-09-19",1997,9,19,262,NA,"19 September 1997","","Sandy silver maple - dominated forest. Common.",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Campbell","","Along the James River at Joshua Landing, off Rt. 726 opposite Joshua Falls.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","msedagha","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:89fc07a5-1a74-4be2-a29c-fd0856e4df40","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905510"
14,7905517,"GMUF","Plants",NA,"2e430955-77d0-4aa4-a16f-e2d3c5ff4493","PreservedSpecimen","270bd6a8-5796-4451-b39b-982080c8106e","GMUF-0037725","","Plantae","Magnoliophyta","","Poales","Poaceae","Muhlenbergia frondosa",92205,"(Poir.) Fernald","Muhlenbergia","frondosa","","","","",NA,"","",NA,NA,"Ted Bradley","14903","1978-08-18",1978,8,18,230,NA,"18 August 1978","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,"United States","Virginia","Fauquier","","Along the Rappahannock River at Bus. U.S. 29-211 S. of Remington.",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"en","msedagha","2018-11-02 11:15:26","http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,"urn:uuid:270bd6a8-5796-4451-b39b-982080c8106e","http://www.sernecportal.org/portal/collections/individual/index.php?occid=7905517"
